Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/cost_distance	train/cost_speed	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/lagrangian_1	loss/actor_safety_1	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf2	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/cost_distance	test/cost_speed	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	33.333333333333336	3710.6666666666665	-535.8719210433744	104.275	500.0	17.65	86.625	0.13824165427845916	1.6747249999999996	0.0071383299640355976	10.198037500000007	-0.22753591448641733	0.04683954714057155	-0.009093873225588403	0.10194984527352524	94.21559248215111	4.022186025595053	10.018308190199043	108.25608664292557	27.054927734228265	2.8494184873042965	58.5	-322.73377624374916	17.5	500.0	17.5	0.0	63.463398933410645	6.980061292648315	143.26521760679103	51.04458475112915	5.438752889633179	354.08672425134097	299.0	20000.0
40000	2.0	73.33333333333333	5843.333333333333	-433.1797992235428	42.85	500.0	13.85	29.0	0.6727797011519681	0.5065750000000001	-0.0014192735646457342	0.6848249999999994	-0.0020621958957725357	0.0008541784392526523	-0.0020958514702842266	0.012753932987554709	4.337052176090385	1.185956778988625	0.7903009936165731	6.313309910969858	1.5762316351517658	2.842274361390334	195.0	-321.7399937743619	0.0	500.0	0.0	0.0	133.5268099308014	13.940873622894287	143.4630320954575	101.88939452171326	17.696541786193848	334.4874927182819	298.0	40000.0
60000	2.0	113.33333333333333	6954.666666666667	-398.0649591878451	34.05	500.0	16.475	17.575	0.2113582836609349	1.921465	-0.010259600808748447	2.126254999999999	-0.053960261295343606	0.017399321046347425	-0.00811402141718483	0.035868242952692066	2.8611342995594695	3.4792078731915894	0.6193625997513152	6.959704745732819	1.7318121644166804	2.845390043503199	429.0	-220.28793445759933	209.0	500.0	209.0	0.0	204.72271037101746	21.081510066986084	142.30479650022977	153.62305879592896	30.018141508102417	326.7240679143114	297.0	60000.0
80000	2.0	153.33333333333334	7616.0	-334.3968191564539	9.225	500.0	7.625	1.6	0.6827287514456722	0.6830500000000003	-0.0007447168948904919	0.10730000000000009	-0.0002249113762189106	-0.004188999869466688	-0.0029405151635363367	0.007289908699861441	0.7681664126949046	0.6486200072753348	0.19833297751626025	1.6151193988581118	0.40083933492692614	2.830824978840658	702.0	-349.5522496684001	0.0	500.0	0.0	0.0	282.73360776901245	27.83914017677307	143.68259847828583	205.24295449256897	49.65151309967041	313.8553800546894	296.0	80000.0
109677	2.0	205.0	8089.0	-277.4349704594897	9.700000000000001	494.3333333333333	9.700000000000001	0.0	0.5558362603521122	1.3095360869565227	-0.005469134125520293	0.024782608695652172	-3.455549859193961e-05	-0.0046212491273130915	-0.004948416617362852	0.008986033793347739	0.20882346862522158	0.7495130508328268	0.0003248554412375205	0.9586613796165457	0.2347169280335629	2.787416835971501	1084.0	-294.52842383638847	0.0	500.0	0.0	0.0	394.1592390537262	34.98576807975769	142.91525595783432	281.012158870697	78.16131210327148	305.35941227115006	295.0	109677.0
129677	2.0	253.33333333333334	8606.333333333334	-272.8714419228463	10.75	500.0	10.75	0.0	0.6193040972466699	0.9025875	-0.004819945170684386	0.022300000000000004	1.3466895639934435e-05	-0.009092125114805711	-0.009454539859847668	0.012912219275350278	0.09835267790521571	1.0982915197845362	0.00022043600094361765	1.196864630883703	0.2897616178155517	2.7533622949551315	1474.0	-231.21884773963467	0.0	500.0	0.0	0.0	471.66543984413147	42.340073108673096	141.70972224351067	331.87529397010803	97.45007276535034	302.048306593317	294.0	129677.0
149677	2.0	293.3333333333333	9931.333333333334	-237.43433920099838	37.975	500.0	37.975	0.0	0.2985522041884511	3.1488166666666673	-0.0044838112209820095	0.020133333333333336	-6.289738583011343e-05	0.0016821989743337517	-0.0016796095631722388	0.014750036124426586	0.15233074583941042	5.605351169904072	0.003366760704648963	5.761048695979971	1.4385825668135255	2.724623054520697	1630.0	-226.10991854028777	0.0	500.0	0.0	0.0	538.5633432865143	49.231582164764404	142.18515213614197	384.30531120300293	105.02644991874695	305.88041057641277	293.0	149677.0
169677	2.0	333.3333333333333	11808.333333333334	-248.95932611958457	50.2	500.0	50.2	0.0	0.22267563956067754	3.5320749999999985	-0.0275117108801332	0.0183	-1.2383119004274112e-06	0.007393475356272968	-0.0045288130513357495	0.01812137604559748	0.11091624171688004	5.0056099433165295	0.0010714487337118508	5.1175976242774555	1.2748705939604683	2.725208406264966	1786.0	-283.63591760941597	0.0	500.0	0.0	0.0	606.926607131958	56.0971794128418	142.6096656504736	435.94902634620667	114.88040137290955	308.03909787935874	292.0	169677.0
198940	2.0	385.0	13287.75	-233.99349588776633	28.266666666666666	487.0	28.266666666666666	0.0	0.4071707064900583	2.23008246987952	-0.005886499516957673	0.015898795180722874	2.854398513667855e-05	-0.0010826729302552663	-0.002197415016354499	0.007969254072677035	0.17348901358354513	3.071327151304266	0.00047323182904389767	3.245289404133717	0.809124937402197	2.7295860629483886	2115.3333333333335	-221.44515479650005	0.0	500.0	0.0	0.0	715.6485517024994	63.485337018966675	141.76501886272084	511.32606315612793	140.83715152740479	305.046337359793	291.0	198940.0
228283	2.0	445.0	16257.0	-231.16448845772803	58.15	488.3333333333333	58.15	0.0	0.21758668466760783	4.51266123188406	-0.00964861789515528	0.012809661835748793	-8.098340743988705e-06	-0.005222143924087595	-0.0027218119764771164	0.011601467915767908	0.19035072131577307	4.737138056524707	5.153066937441612e-05	4.927540298821265	1.2291632605635598	2.712057213852371	2517.3333333333335	-306.379721249986	0.0	500.0	0.0	0.0	825.3923280239105	70.28310513496399	142.28170455470192	587.4753224849701	167.63390040397644	302.3178542656649	290.0	228283.0
