Steps	update/episode	update/cum_cost	train/reward	train/cost	train/cost_distance	train/cost_speed	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/cost_distance	test/cost_speed	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	30.0	5836.0	-554.0500445594853	202.075	7.4	194.675	500.0	0.010794428177177906	1.8403012305498123	0.016583264850080326	202.07659339904785	0.05496152909472585	nan	nan	0.056389649864286184	0.002045023102255073	0.014008673839271069	1.2504354864358902	0.0	3.0	0.12742750146404253	134.06413221359253	1.5885471627116203	135.6526803970337	6.0	-392.62924675348404	0.0	0.0	0.0	500.0	121.3191089630127	10.972333908081055	91.13831281269213	63.13454556465149	47.21222949028015	181.24680118692925	299.0	20000.0
40000	3.0	3.0	70.0	11365.0	-454.1239280903353	101.35	15.35	86.0	500.0	0.01054511731490493	1.8245873153209688	0.020860741480067446	101.35252857208252	0.03245211229659617	nan	nan	0.042329950258135796	0.004080697108292952	0.01579833007417619	1.1694089323282242	0.0	3.0	0.17323846008029756	38.23194611072541	3.9712005481123924	42.20314693450927	14.0	-427.7355376175326	26.0	26.0	0.0	500.0	241.3264639377594	21.75671124458313	91.92565813447331	125.70619463920593	93.86355805397034	182.17445485715623	298.0	40000.0
60000	3.0	3.0	110.0	13050.5	-330.8894558005836	27.825000000000003	27.825000000000003	0.0	500.0	0.00979382568039	1.8302996754646301	0.01574782059937707	27.824331283569336	0.004797999892616644	nan	nan	0.009659588686190546	-0.000957008756813593	0.008705696207471192	nan	0.0	3.0	0.26292763281850423	14.65800130367279	6.449272185564041	21.10727322101593	22.0	-330.42022193446917	0.0	0.0	0.0	500.0	361.0911192893982	32.47719931602478	92.37249711121953	189.50611805915833	139.1078019142151	182.58508344643957	297.0	60000.0
80000	3.0	3.0	150.0	13662.5	-364.9230356742636	16.225	16.225	0.0	500.0	0.010435011354275048	1.8453478515148163	0.014347368213907252	16.229290008544922	0.01097777672111988	nan	nan	0.011769640725106001	-0.003226354077924043	0.015181852388195695	0.6248245686292648	0.0	3.0	0.1567506913945366	9.441252291202545	2.869700893759728	12.310953080654144	30.0	-285.3985268682767	0.0	0.0	0.0	500.0	482.3974254131317	43.31229567527771	92.35252802088637	252.43743538856506	186.64769434928894	182.19701507031726	296.0	80000.0
100000	3.0	3.0	190.0	14552.5	-323.8500283271736	25.75	25.75	0.0	500.0	0.010425826534628868	1.829782173037529	0.014157725536078303	25.75510048866272	0.008456582436338067	nan	nan	0.010175628354772925	-0.0038283245521597564	0.00864474894478917	0.5813016295433044	0.0	3.0	0.12661666634170635	4.432992488145829	4.598560184240341	9.03155267238617	38.0	-222.80328057679753	0.0	0.0	0.0	500.0	604.8240818977356	53.935465812683105	92.70338032056512	316.6817419528961	234.20687413215637	181.52489828281523	295.0	100000.0
120000	3.0	3.0	230.0	16353.5	-316.07149919686185	44.5	44.5	0.0	500.0	0.0090573689667508	1.7757424712181091	0.012999787781946548	44.50378704071045	-0.12626270606415346	nan	nan	-0.006000753841362891	0.03591635564225726	0.024997287429869175	nan	0.0	3.0	0.4479370979254627	3.4312363862991333	6.198088347911835	9.629324793815613	46.0	-308.7959081871961	0.0	0.0	0.0	500.0	723.1549017429352	64.75357866287231	92.6589715023768	380.7645399570465	277.63678312301636	182.25965804356042	294.0	120000.0
149234	3.0	3.0	280.0	19075.333333333332	-274.56294313293245	59.88333333333333	59.88333333333333	0.0	487.0	0.010385515323529642	1.787108689546585	0.011271224938201095	59.885859966278076	0.01111849797113488	nan	nan	0.01195512475290646	-0.002978719280993876	0.014120921259745954	0.617040457824866	0.0	3.0	0.14046205314324123	4.258888582388559	8.180176874001821	12.43906545639038	56.0	-224.0738453289814	0.0	0.0	0.0	500.0	895.563157081604	75.42810273170471	92.80360696461862	474.3799412250519	345.7551131248474	181.9627135902563	293.0	149234.0
178437	3.0	3.0	340.0	23604.0	-250.3794227878982	84.63333333333334	84.63333333333334	0.0	486.3333333333333	0.010575580333049098	1.7769833902517953	0.010494820213830282	84.63469600677489	0.0070383819596221055	nan	nan	0.007116624581006666	0.0007610675020259805	0.013765498297289014	0.48603215068578726	0.0	3.0	0.1366318474080806	3.892278750737508	11.731727838516235	15.624006668726604	68.0	-297.14903883980776	138.5	138.5	0.0	500.0	1069.0166845321655	86.13284397125244	92.87978465763962	566.3661093711853	416.5177311897278	181.54434190124584	292.0	178437.0
198437	3.0	3.0	390.0	29011.0	-233.3926837391632	117.3	117.3	0.0	500.0	0.010570419253781436	1.743318721652031	0.011684652550891017	117.30284118652344	-0.005374725093133748	nan	nan	-0.0034868332440964878	0.001832399982959032	0.011232816148549318	nan	0.0	3.0	0.48862294716824484	1.991533115506172	14.49597978591919	16.487512588500977	78.0	-314.02651410748047	184.0	184.0	0.0	500.0	1187.0803773403168	97.1414749622345	92.64837705520647	629.5175428390503	460.421359539032	182.06249870248726	291.0	198437.0
218437	3.0	3.0	430.0	33644.0	-222.16682522215655	121.775	121.775	0.0	500.0	0.010154808987863362	1.7660569101572037	0.010543363016285112	121.7775068283081	0.006733712158165872	nan	nan	0.007490421470720321	-0.002897653845138848	0.012026406882796437	0.49395873025059694	0.0	3.0	0.14390943166034578	1.6933193057775497	17.708792209625244	19.402111530303955	86.0	-225.45916535741782	103.5	103.5	0.0	500.0	1307.5494010448456	108.17857909202576	92.43974254360619	692.334273815155	507.0365481376648	182.1263249045363	290.0	218437.0
238437	3.0	3.0	470.0	39393.5	-226.24328223495525	148.35	148.35	0.0	500.0	951888192.005511	-3.747088924050331	0.0056156756838783295	148.351188659668	nan	nan	nan	nan	nan	nan	nan	nan	2.125	0.4902000000763888	2.728190422058106	18.868780255317688	21.596970558166504	94.0	-251.12912122490616	0.0	0.0	0.0	500.0	1432.486082792282	118.30165958404541	92.98263472107284	755.0045065879822	559.1799166202545	181.43343946956742	289.0	238437.0
